id	persName	QID	dvp_id
dvp_014_person_0	Bradley [R.] Geismar		dvp_0583
dvp_014_person_1	Mr. John [M.] Morton		dvp_0584
dvp_014_person_2	John		dvp_0584
dvp_014_person_3	Michael [E.] Strauss		
dvp_014_person_4	Penny Pitou	Q445164	
dvp_014_person_5	Penny Pitou	Q445164	
dvp_014_person_6	Dartmouth		
dvp_014_person_7	Morty		dvp_0584
dvp_014_person_8	Penny Pitou	Q445164	
dvp_014_person_9	Egon Zimmermann I	Q1299005	
dvp_014_person_10	Becker		dvp_0586
dvp_014_person_11	[Robert] “Bobo” Sheehan		dvp_0587
dvp_014_person_12	Bobo		dvp_0587
dvp_014_person_13	Cadet Morton		dvp_0584
dvp_014_person_14	Lt. Morton		dvp_0584
dvp_014_person_15	Lt. Morton		dvp_0584
dvp_014_person_16	Morrissey		dvp_0588
dvp_014_person_17	Morton		dvp_0584
dvp_014_person_18	Major Hightower		dvp_0589
dvp_014_person_19	Lt. Morton		dvp_0584
dvp_014_person_20	John Paul Vann	Q6252282	
dvp_014_person_21	Viet Cong		
dvp_014_person_22	MAT		
dvp_014_person_23	Lt. Morton		dvp_0584
dvp_014_person_24	Michael Yamashita	Q15223610	
dvp_014_person_25	Neil Sheehan	Q1238740	
dvp_014_person_26	Neil Sheehan	Q1238740	
dvp_014_person_27	Capt. Morton		dvp_0584
dvp_014_person_28	Sgt. Boone		dvp_0590
dvp_014_person_29	Carol Burnett	Q255565	
dvp_014_person_30	Adolf Hitler	Q352	
dvp_014_person_31	Adolf Hitler	Q352	
dvp_014_person_32	Adolf Hitler	Q352	
dvp_014_person_33	George Morton		dvp_0591
dvp_014_person_34	Bradley Geismar		dvp_0583
dvp_014_person_35	John Morton		dvp_0584
dvp_014_person_36	John Morton		dvp_0584
dvp_014_person_37	John		dvp_0584
dvp_014_person_38	George Wilson		dvp_0592
dvp_014_person_39	Billy Mills	Q436062	
dvp_014_person_40	Arthur Ashe	Q53325	
dvp_014_person_41	George Wilson		
dvp_014_person_42	Sven Johanson	Q64748662	
dvp_014_person_43	Sven Johanson	Q64748662	
dvp_014_person_44	Sven Johanson	Q64748662	
dvp_014_person_45	Morton		dvp_0584
dvp_014_person_46	Sven Johanson	Q64748662	
dvp_014_person_47	Sven Johanson	Q64748662	
dvp_014_person_48	Sven Johanson	Q64748662	
dvp_014_person_49	Tom Brady	Q313381	
dvp_014_person_50	Bill Koch	Q862259	
dvp_014_person_51	Bill Koch	Q862259	
dvp_014_person_52	Tim Burke	Q637605	
dvp_014_person_53	Tom Brady	Q313381	
dvp_014_person_54	Tim Burke	Q637605	
dvp_014_person_55	Tom Brady	Q313381	
dvp_014_person_56	Tim Burke	Q637605	
dvp_014_person_57	Richard Mize	Q2150216	
dvp_014_person_58	Richard Mize	Q2150216	
dvp_014_person_59	Jim Page	Q85771254	
dvp_014_person_60	[C. Allison] “Al” Merrill		dvp_0593
dvp_014_person_61	Al		dvp_0593
dvp_014_person_62	Jim Page	Q85771254	
dvp_014_person_63	Jim Page	Q85771254	
dvp_014_person_64	[A.] Bayard Russ		dvp_0594
dvp_014_person_65	Bayard Russ		dvp_0594
dvp_014_person_66	Bayard Russ		dvp_0594
dvp_014_person_67	Lawrence Raab	Q6504513	
dvp_014_person_68	Bayard Russ		dvp_0594
dvp_014_person_69	Bayard		dvp_0594
dvp_014_person_70	Bayard		dvp_0594
dvp_014_person_71	[Robert B.] “Bobby” Clark		dvp_0595
dvp_014_person_72	Ruff Patterson		dvp_0596
dvp_014_person_73	Cami [Thompson Graves]		dvp_0597
dvp_014_person_74	John		dvp_0584
dvp_014_person_75	John		dvp_0584
dvp_014_person_76	Brad		dvp_0583
