id	persName	QID	dvp_id
dvp_087_person_0	Paulina Calcaterra		dvp_0798
dvp_087_person_1	Lon Cross		dvp_0799
dvp_087_person_2	David McCullough	Q374610	
dvp_087_person_3	Harry S Truman	Q11613	
dvp_087_person_4	Harry S Truman	Q11613	
dvp_087_person_5	David McCullough	Q374610	
dvp_087_person_6	Brigham Young	Q203559	
dvp_087_person_7	Roger Maris	Q741023	
dvp_087_person_8	Claude		dvp_0800
dvp_087_person_9	Clarence		dvp_0801
dvp_087_person_10	Harry S Truman	Q11613	
dvp_087_person_11	Walter Cronkite	Q31073	
dvp_087_person_12	Huntley-Brinkley Report	Q5945613	
dvp_087_person_13	Walter Cronkite	Q31073	
dvp_087_person_14	David Badger		dvp_0802
dvp_087_person_15	Robert [J.] Margolin		dvp_0803
dvp_087_person_16	Robert Goodman		dvp_0804
dvp_087_person_17	Robert Margolin’s		dvp_0803
dvp_087_person_18	Robert Goodman		dvp_0804
dvp_087_person_19	Robert Margolin’s		dvp_0803
dvp_087_person_20	Emil Moore		dvp_0805
dvp_087_person_21	E-m-i-l Moore Cross, Jr.		dvp_0805
dvp_087_person_22	Muriel Jean Anderson Cross		dvp_0806
dvp_087_person_23	John [L.] Gile		dvp_0807
dvp_087_person_24	John		dvp_0807
dvp_087_person_25	Richard Nixon	Q9588	
dvp_087_person_26	Steve Harper		dvp_0808
dvp_087_person_27	Steve		dvp_0808
dvp_087_person_28	Harper		dvp_0808
dvp_087_person_29	Harper		dvp_0808
dvp_087_person_30	Steve		dvp_0808
dvp_087_person_31	Kenny McKenna		dvp_0809
dvp_087_person_32	Steve		dvp_0808
dvp_087_person_33	Steve		dvp_0808
dvp_087_person_34	Kenny		dvp_0809
dvp_087_person_35	Steve		dvp_0808
dvp_087_person_36	Steve Harper		dvp_0808
dvp_087_person_37	Steven		dvp_0808
dvp_087_person_38	John Gile		dvp_0807
dvp_087_person_39	John		dvp_0807
dvp_087_person_40	John		dvp_0807
dvp_087_person_41	Drill Sergeant Gallagher		dvp_0810
dvp_087_person_42	Drill Sergeant Gallagher		dvp_0810
dvp_087_person_43	Drill Sergeant Gallagher		dvp_0810
dvp_087_person_44	Drill Sergeant Gallagher		dvp_0810
dvp_087_person_45	Lieutenant [Mark] Barrett		dvp_0811
dvp_087_person_46	[Arthur] Bonifas		dvp_0812
dvp_087_person_47	David Peter Davidson	Q75640052	
dvp_087_person_48	David Peter Davidson	Q75640052	
dvp_087_person_49	Lieutenant Cross		dvp_0799
dvp_087_person_50	Bobby Ray Shepherd		dvp_0813
dvp_087_person_51	Sergeant Hockenberry		dvp_0814
dvp_087_person_52	Sergeant Hockenberry		dvp_0814
dvp_087_person_53	Wilma		dvp_0815
dvp_087_person_54	Ken Burns	Q616886	
dvp_087_person_55	Paulina		dvp_0798
