id	persName	QID	dvp_id
dvp_005_person_72	I. F. Stone	Q2916247	
dvp_005_person_73	James Meredith	Q5040	
dvp_005_person_74	Stokely Carmichael	Q509860	
dvp_005_person_75	Martin Luther King Jr.	Q8027	
dvp_005_person_76	Stokely Carmichael	Q509860	
dvp_005_person_77	Willie Ricks		
dvp_005_person_78	Stokely Carmichael	Q509860	
dvp_005_person_79	Martin Luther King Jr.	Q8027	
dvp_005_person_80	Coleman Young	Q863703	
dvp_005_person_81	Maryann Mahaffey	Q6781115	
dvp_005_person_82	Kathy McNamara [Kathleen McNamara Spears]		
dvp_005_person_83	Suzie		
dvp_005_person_84	Lyndon B. Johnson	Q9640	
dvp_005_person_85	Robert McNamara	Q191999	
dvp_005_person_86	Robert F. Kennedy	Q25310	
dvp_005_person_87	Robert F. Kennedy	Q25310	
dvp_005_person_88	Edward M. Kennedy, Jr.	Q3048622	
dvp_005_person_89	Robert McNamara	Q191999	
dvp_005_person_90	David Halberstam	Q467156	
dvp_005_person_91	Robert McNamara	Q191999	
dvp_005_person_92	David Halberstam	Q467156	
dvp_005_person_93	William Westmoreland	Q298793	
dvp_005_person_94	David Halberstam	Q467156	
dvp_005_person_95	Warren [W.] Wiggins	Q101500349	
dvp_005_person_96	Warren Wiggins	Q101500349	
dvp_005_person_97	Sargent Shriver	Q317248	
dvp_005_person_98	Warren Wiggins	Q101500349	
dvp_005_person_99	[William] “Bill” Josephson		
dvp_005_person_100	Wiggins	Q101500349	
dvp_005_person_101	Sargent Shriver	Q317248	
dvp_005_person_102	Sargent Shriver	Q317248	
dvp_005_person_103	Wiggins	Q101500349	
dvp_005_person_104	John Coltrane	Q7346	
dvp_005_person_105	Wiggins	Q101500349	
dvp_005_person_106	Dr. Joseph [E.] Black		
dvp_005_person_107	Walter Cronkite	Q31073	
dvp_005_person_108	Walter Cronkite	Q31073	
dvp_005_person_109	Fonzo, John Halsey		
dvp_005_person_110	Richard J. Daley	Q295267	
dvp_005_person_111	Richard Nixon	Q9588	
dvp_005_person_112	Neil Armstrong	Q1615	
dvp_005_person_113	Spiro Agnew	Q203433	
dvp_005_person_114	Richard Nixon	Q9588	
dvp_005_person_115	Richard Nixon	Q9588	
dvp_005_person_116	Neil Armstrong	Q1615	
dvp_005_person_117	Neil Armstrong	Q1615	
dvp_005_person_118	Neil Armstrong	Q1615	
dvp_005_person_119	Henry Kissinger	Q66107	
dvp_005_person_120	Richard Nixon	Q9588	
dvp_005_person_121	Henry Kissinger	Q66107	
dvp_005_person_122	Neil Armstrong	Q1615	
dvp_005_person_123	Henry Kissinger	Q66107	
dvp_005_person_124	Neil Armstrong	Q1615	
dvp_005_person_125	Mike [Michael W.] Coffield		dvp_0072
dvp_005_person_126	Henry Kissinger	Q66107	
dvp_005_person_127	Henry Kissinger	Q66107	
dvp_005_person_128	Mike		dvp_0072
dvp_005_person_129	Seymour Hersh	Q435792	
dvp_005_person_130	Seymour Hersh	Q435792	
dvp_005_person_131	Seymour Hersh	Q435792	
dvp_005_person_132	Mike		dvp_0072
dvp_005_person_133	Henry Kissinger	Q66107	
dvp_005_person_134	Henry Kissinger	Q66107	
dvp_005_person_135	Mike		dvp_0072
dvp_005_person_136	Henry Kissinger	Q66107	
dvp_005_person_137	Henry Kissinger	Q66107	
dvp_005_person_138	Robert Pritzker	Q7349046	
dvp_005_person_139	Edward Brooke	Q3276635	
dvp_005_person_140	Elliot Richardson	Q719808	
dvp_005_person_141	Francis W. Sargent	Q441536	
dvp_005_person_142	Barney Frank	Q537287	
dvp_005_person_143	Kevin White	Q6397750	
dvp_005_person_144	Muhammad Ali	Q36107	
dvp_005_person_145	David T. McLaughlin	Q5240250	
dvp_005_person_146	[Paul D.] Paganucci	Q7150318	
dvp_005_person_147	Warren Rudman	Q60547	
dvp_005_person_148	Warren Rudman	Q60547	
dvp_005_person_149	Thomas Polgar	Q9358522	
dvp_005_person_150	Gerard Cassidy	Q64743818	
dvp_005_person_151	David		dvp_0073
dvp_005_person_152	Arthur		
dvp_005_person_153	Paul X. Kelley	Q2063239	
dvp_005_person_154	Paul X. Kelley	Q2063239	
dvp_005_person_155	Colin Powell	Q150851	
dvp_005_person_156	Colin Powell	Q150851	
dvp_005_person_157	Colin Powell	Q150851	
dvp_005_person_158	David		dvp_0073
