id	persName	QID	dvp_id
dvp_050_person_0	Angela Noppenberger		dvp_0281
dvp_050_person_1	Daniel D. Nixon		dvp_0282
dvp_050_person_2	Dr. Nixon		dvp_0282
dvp_050_person_3	Los Angeles, California		
dvp_050_person_4	Irving [J.] Nixon		dvp_0283
dvp_050_person_5	Sara Cohen Nixon		dvp_0284
dvp_050_person_6	Jack Warner	Q72614	
dvp_050_person_7	Wilbur [E. “Walter”] Flannery		dvp_0285
dvp_050_person_8	Dean MacDonald		dvp_0286
dvp_050_person_9	[Peter M.] “Pete” Fishbein		dvp_0287
dvp_050_person_10	[M.] Paul Zimmerman		dvp_0288
dvp_050_person_11	Barry [M.] Rubens		dvp_0289
dvp_050_person_12	David [K.] Page		dvp_0290
dvp_050_person_13	Bernard [R.] Siskind		dvp_0291
dvp_050_person_14	[Franklin R.] “Frank” Davidson		dvp_0292
dvp_050_person_15	Tam [Tamara Fredman Nixon]		dvp_0293
dvp_050_person_16	Tam		dvp_0293
dvp_050_person_17	Tam		dvp_0293
dvp_050_person_18	Tam		dvp_0293
dvp_050_person_19	Tam’s		dvp_0293
dvp_050_person_20	Tam’s		dvp_0293
dvp_050_person_21	Tamara		dvp_0293
dvp_050_person_22	Dr. Nixon		dvp_0282
dvp_050_person_23	Dr. Nixon		dvp_0282
dvp_050_person_24	Tam		dvp_0293
dvp_050_person_25	Tam		dvp_0293
dvp_050_person_26	Tam		dvp_0293
dvp_050_person_27	Tam		dvp_0293
dvp_050_person_28	Angela Noppenberger		dvp_0281
dvp_050_person_29	Dr. Daniel D. Nixon		dvp_0282
dvp_050_person_30	Dr. Nixon		dvp_0282
dvp_050_person_31	Daniel D. Nixon		dvp_0282
