id	persName	QID	dvp_id
dvp_023_person_0	Sandor Farkas		dvp_1005
dvp_023_person_1	Charles Gregory [H.] Eden		dvp_0998
dvp_023_person_2	Charles [H.]		dvp_1000
dvp_023_person_3	Irmgard [Lehner] Eden		dvp_0999
dvp_023_person_4	Micheline [Eden]		dvp_1001
dvp_023_person_5	Karen [Eden]		dvp_1002
dvp_023_person_6	Ronald E. Tegtmeier	Q108905775	
dvp_023_person_7	John Sloan Dickey	Q3182471	
dvp_023_person_8	Angus King	Q544464	
dvp_023_person_9	Angus King	Q544464	
dvp_023_person_10	John Sloan Dickey	Q3182471	
dvp_023_person_11	John Sloan Dickey	Q3182471	
dvp_023_person_12	John F. Kennedy	Q9696	
dvp_023_person_13	John Sloan Dickey	Q3182471	
dvp_023_person_14	Angus King	Q544464	
dvp_023_person_15	Dean Seymour	Q16213768	
dvp_023_person_16	Thaddeus Seymour	Q19594809	
dvp_023_person_17	John George Kemeny	Q28900	
dvp_023_person_18	John George Kemeny	Q28900	
dvp_023_person_19	John George Kemeny	Q28900	
dvp_023_person_20	John George Kemeny	Q28900	
dvp_023_person_21	John George Kemeny	Q28900	
dvp_023_person_22	John Sloan Dickey	Q3182471	
dvp_023_person_23	Donna Zink		dvp_1003
dvp_023_person_24	John Glenn	Q182642	
dvp_023_person_25	Sándor Farkas	Q7665264	
dvp_023_person_26	Charles Gregory Eden		dvp_0998
dvp_023_person_27	John Champ		dvp_1004
dvp_023_person_28	John Champ		dvp_1004
dvp_023_person_29	Lyndon B. Johnson	Q9640	
dvp_023_person_30	Lyndon B. Johnson	Q9640	
dvp_023_person_31	Richard Nixon	Q9588	
dvp_023_person_32	Ted Cruz	Q2036942	
