id	persName	QID	dvp_id
dvp_003_person_0	Hannah Solomon		dvp_0051
dvp_003_person_1	[J.] Donald Cohon [Jr.]		dvp_0052
dvp_003_person_2	J. Donald Cohon		dvp_0052
dvp_003_person_3	Joseph Donald Cohon		dvp_0053
dvp_003_person_4	Florence [H. Cohon]		dvp_0054
dvp_003_person_5	Mike Castero [Archivist Note: spelling uncertain]		dvp_0055
dvp_003_person_6	Gitty Donnelly [Archivist Note: spelling of first name is uncertain]		dvp_0056
dvp_003_person_7	Donald		dvp_0053
dvp_003_person_8	Donald		dvp_0053
dvp_003_person_9	Donald		dvp_0052
dvp_003_person_10	Donald Jr		dvp_0052
dvp_003_person_11	Herbert Faulkner West	Q101413698	
dvp_003_person_12	Chris Miller [Class of 1963]		dvp_0057
dvp_003_person_13	[Aiden H.] “Whitey” Burnham		dvp_0058
dvp_003_person_14	[Michael J.] “Mike” Herriott [Class of 1964]		dvp_0059
dvp_003_person_15	Whitey		dvp_0058
dvp_003_person_16	Mike		dvp_0059
dvp_003_person_17	Henry Paulson	Q311025	
dvp_003_person_18	Richard Eberhart	Q975736	
dvp_003_person_19	John F. Kennedy	Q9696	
dvp_003_person_20	John F. Kennedy	Q9696	
dvp_003_person_21	John F. Kennedy	Q9696	
dvp_003_person_22	Jay Parsons		dvp_0060
dvp_003_person_23	Dinh-Hoa Nguyen		
dvp_003_person_24	John F. Kennedy	Q9696	
dvp_003_person_25	John F. Kennedy	Q9696	
dvp_003_person_26	Vũng Tàu	Q1886023	
dvp_003_person_27	Joseph Conrad	Q82925	
dvp_003_person_28	John F. Kennedy	Q9696	
dvp_003_person_29	[Peter M.] “Pete” Hunting		dvp_0146
dvp_003_person_30	Jill [Hunting]		dvp_0147
dvp_003_person_31	Pete		dvp_0146
dvp_003_person_32	Pete		dvp_0146
dvp_003_person_33	Pete		dvp_0146
dvp_003_person_34	Pete		dvp_0146
dvp_003_person_35	Jacques Lareau [Archivist Note: spelling uncertain]		dvp_0148
dvp_003_person_36	Madeaux [Archivist Note: spelling uncertain]		dvp_0149
dvp_003_person_37	Nikki		dvp_0149
dvp_003_person_38	Jacques		dvp_0148
dvp_003_person_39	Nikki		dvp_0149
dvp_003_person_40	Jacques		dvp_0148
dvp_003_person_41	Madeaux		dvp_0149
dvp_003_person_42	Captain Johnson		dvp_0150
dvp_003_person_43	So Ian [Archivist Note: spelling uncertain]		dvp_0151
dvp_003_person_44	Sgt. Wong		dvp_0152
dvp_003_person_45	Sgt. Wong		dvp_0152
dvp_003_person_46	Richard Nixon	Q9588	
dvp_003_person_47	David Harris	Q1174678	
dvp_003_person_48	Joan Baez	Q131725	
dvp_003_person_49	David Harris	Q1174678	
dvp_003_person_50	Joan Baez	Q131725	
dvp_003_person_51	Hun [Archivist Note: spelling uncertain]		
dvp_003_person_52	Alan [T.]		dvp_0153
dvp_003_person_53	Mary [A.] Moss		dvp_0154
dvp_003_person_54	Aah [Archivist Note: spelling uncertain]		
dvp_003_person_55	Aah		
dvp_003_person_56	Aah		
dvp_003_person_57	Trí [Archivist Note: spelling uncertain]		
dvp_003_person_58	Trí		
dvp_003_person_59	Trí		
dvp_003_person_60	Donald Trump	Q22686	
dvp_003_person_61	Michael Moore	Q174908	
dvp_003_person_62	Harry Specht	Q59526680	
dvp_003_person_63	Harry Specht	Q59526680	
dvp_003_person_64	Lucy		
dvp_003_person_65	Lucy		
dvp_003_person_66	Lucy		
dvp_003_person_67	“Veri”? [Alexandra V. di Suvero,Class of 2016]		dvp_0155
dvp_003_person_68	Veri		dvp_0155
dvp_003_person_69	Veri		dvp_0155
dvp_003_person_70	Lucy		
dvp_003_person_71	Veri		dvp_0155
dvp_003_person_72	Lillian Johnson	Q65092173	
dvp_003_person_73	Lillian Johnson	Q65092173	
dvp_003_person_74	Lillian Johnson	Q65092173	
dvp_003_person_75	Stanley Greenspan	Q7599644	
dvp_003_person_76	B. F. Skinner	Q213195	
dvp_003_person_77	Stanley Greenspan	Q7599644	
dvp_003_person_78	Stanley Greenspan	Q7599644	
dvp_003_person_79	Stanley Greenspan	Q7599644	
dvp_003_person_80	Stanley Greenspan	Q7599644	
dvp_003_person_81	Stanley Greenspan	Q7599644	
dvp_003_person_82	Stanley Greenspan	Q7599644	
dvp_003_person_83	Stanley Greenspan	Q7599644	
