id	persName	QID	dvp_id
dvp_006_person_0	Elena Ridker		dvp_0046
dvp_006_person_1	John Everett		dvp_0295
dvp_006_person_2	John		dvp_0295
dvp_006_person_3	John Carroll Everett, Dartmouth Class of 1941		dvp_0297
dvp_006_person_4	Mary Anderson Everett		dvp_0298
dvp_006_person_5	Nashua		
dvp_006_person_6	Peter		dvp_0300
dvp_006_person_7	Peter		dvp_0300
dvp_006_person_8	Mr. Everett		dvp_0295
dvp_006_person_9	Henry's		dvp_0301
dvp_006_person_10	Williams		
dvp_006_person_11	Robby Sherman		dvp_0302
dvp_006_person_12	Robby's		dvp_0302
dvp_006_person_13	Rich		dvp_0303
dvp_006_person_14	Robby		dvp_0302
dvp_006_person_15	Cassidy		dvp_0304
dvp_006_person_16	Peter J. Moran		dvp_0307
dvp_006_person_17	Donald Elmore Dietz		dvp_0305
dvp_006_person_18	Donny		dvp_0305
dvp_006_person_19	Donny		dvp_0305
dvp_006_person_20	Henry Brooks		dvp_0301
dvp_006_person_21	Henry		dvp_0301
dvp_006_person_22	Jerry		dvp_0306
dvp_006_person_23	Elmo Zumwalt	Q666620	
dvp_006_person_24	Terry Wiegand		dvp_0308
dvp_006_person_25	John		dvp_0295
dvp_006_person_26	Elmo Zumwalt	Q666620	
dvp_006_person_27	Lt. John Kerry	Q22316	
dvp_006_person_28	Gary Rose	Q40479305	
dvp_006_person_29	Gary Rose	Q40479305	
dvp_006_person_30	Gary Rose	Q40479305	
dvp_006_person_31	Arturo Peralta Madali		dvp_0309
dvp_006_person_32	Gene Mackey		dvp_0299
dvp_006_person_33	Ed Field		dvp_0294
dvp_006_person_34	Mackey		dvp_0299
dvp_006_person_35	Ed Field		dvp_0294
dvp_006_person_36	Ed Field		dvp_0294
dvp_006_person_37	Max Swegle		dvp_0296
dvp_006_person_38	Max		dvp_0296
dvp_006_person_39	Max		dvp_0296
dvp_006_person_40	Max		dvp_0296
dvp_006_person_41	Max		dvp_0296
dvp_006_person_42	Max		dvp_0296
dvp_006_person_43	Max		dvp_0296
dvp_006_person_44	Max		dvp_0296
dvp_006_person_45	Isaac Valdez		
dvp_006_person_46	Richard James Hayes	Q106397171	
dvp_006_person_47	Richard James Hayes	Q106397171	
dvp_006_person_48	Richard James Hayes	Q106397171	
dvp_006_person_49	Richard James Hayes	Q106397171	
dvp_006_person_50	Wade		dvp_0310
dvp_006_person_51	Richard James Hayes	Q106397171	
dvp_006_person_52	Richard James Hayes	Q106397171	
dvp_006_person_53	Jerry		dvp_0306
dvp_006_person_54	Richard James Hayes	Q106397171	
dvp_006_person_55	Richard James Hayes	Q106397171	
dvp_006_person_56	Murphy		dvp_0311
dvp_006_person_57	Richard James Hayes	Q106397171	
dvp_006_person_58	Richard James Hayes	Q106397171	
dvp_006_person_59	Richard James Hayes	Q106397171	
dvp_006_person_60	Billy Donovan		dvp_0312
dvp_006_person_61	Gary Rose	Q40479305	
dvp_006_person_62	Gary Rose	Q40479305	
dvp_006_person_63	Gary Rose	Q40479305	
dvp_006_person_64	Gary Rose	Q40479305	
dvp_006_person_65	Richard James Hayes	Q106397171	
dvp_006_person_66	John		dvp_0295
dvp_006_person_67	Gene Mackey		dvp_0299
dvp_006_person_68	Ed Field		dvp_0294
dvp_006_person_69	Ed Fields		dvp_0294
dvp_006_person_70	Gene Mackey		dvp_0299
dvp_006_person_71	Max		dvp_0296
dvp_006_person_72	Jim		dvp_0313
dvp_006_person_73	Mark Twain	Q7245	
dvp_006_person_74	Daniel Ellsberg	Q431085	
dvp_006_person_75	Richard Nixon	Q9588	
dvp_006_person_76	Richard Nixon	Q9588	
dvp_006_person_77	Richard Nixon	Q9588	
dvp_006_person_78	Henry Kissinger	Q66107	
dvp_006_person_79	Soong May-ling	Q17135	
dvp_006_person_80	Lyndon B. Johnson	Q9640	
dvp_006_person_81	Bruce		dvp_0314
dvp_006_person_82	John		dvp_0295
dvp_006_person_83	Bruce		dvp_0314
dvp_006_person_84	Fred		dvp_0315
dvp_006_person_85	Fred		dvp_0315
dvp_006_person_86	Fred		dvp_0315
dvp_006_person_87	John		dvp_0295
