id	persName	QID	dvp_id
dvp_033_person_0	Andrew Carothers		dvp_0455
dvp_033_person_1	Rauner		
dvp_033_person_2	Allen Keiswetter		dvp_0569
dvp_033_person_3	Allen Keiswetter		dvp_0569
dvp_033_person_4	Allen		dvp_0569
dvp_033_person_5	Alton		
dvp_033_person_6	Dwight D. Eisenhower	Q9916	
dvp_033_person_7	Wichita		
dvp_033_person_8	Joseph V.		
dvp_033_person_9	Joseph Stalin	Q855	
dvp_033_person_10	Joseph Stalin	Q855	
dvp_033_person_11	Doug		dvp_0570
dvp_033_person_12	Elizabeth II	Q9682	
dvp_033_person_13	Joseph Stalin	Q855	
dvp_033_person_14	Chuck [Davis		dvp_0571
dvp_033_person_15	Bob		
dvp_033_person_16	Chuck		dvp_0571
dvp_033_person_17	Richard Nixon	Q9588	
dvp_033_person_18	Bob		
dvp_033_person_19	John F. Kennedy	Q9696	
dvp_033_person_20	Chuck		dvp_0571
dvp_033_person_21	Richard Nixon	Q9588	
dvp_033_person_22	Bob		
dvp_033_person_23	John F. Kennedy	Q9696	
dvp_033_person_24	Davises		
dvp_033_person_25	Richard Nixon	Q9588	
dvp_033_person_26	Chuck dad		dvp_0571
dvp_033_person_27	Bob		
dvp_033_person_28	H. C.		dvp_0578
dvp_033_person_29	Bob’s dad		
dvp_033_person_30	John F. Kennedy	Q9696	
dvp_033_person_31	Peter Adeney	Q55077997	
dvp_033_person_32	John F. Kennedy	Q9696	
dvp_033_person_33	John F. Kennedy	Q9696	
dvp_033_person_34	John F. Kennedy	Q9696	
dvp_033_person_35	John F. Kennedy	Q9696	
dvp_033_person_36	Bob		
dvp_033_person_37	John F. Kennedy	Q9696	
dvp_033_person_38	John F. Kennedy	Q9696	
dvp_033_person_39	Allen		dvp_0569
dvp_033_person_40	Ed Hammond		dvp_0572
dvp_033_person_41	Woodston		
dvp_033_person_42	Barbara Wolf		dvp_0573
dvp_033_person_43	Louis		dvp_0574
dvp_033_person_44	Landon		dvp_0575
dvp_033_person_45	John F. Kennedy International Airport		
dvp_033_person_46	Allen		dvp_0569
dvp_033_person_47	Landon		dvp_0575
dvp_033_person_48	Mount Herman		
dvp_033_person_49	Mount Sherman		
dvp_033_person_50	Mount Herman		
dvp_033_person_51	Mount Herman		
dvp_033_person_52	Thomas Dewing	Q1378807	
dvp_033_person_53	Robert Frost	Q168728	
dvp_033_person_54	Robert Frost	Q168728	
dvp_033_person_55	Nelson Rockefeller	Q11237	
dvp_033_person_56	Gene [B.] Marshall		dvp_0576
dvp_033_person_57	Henry Cabot Lodge Jr.	Q450984	
dvp_033_person_58	John F. Kennedy	Q9696	
dvp_033_person_59	John F. Kennedy	Q9696	
dvp_033_person_60	Nelson Rockefeller	Q11237	
dvp_033_person_61	Fidel Castro	Q11256	
dvp_033_person_62	Nelson Rockefeller	Q11237	
dvp_033_person_63	John F. Kennedy	Q9696	
dvp_033_person_64	John F. Kennedy	Q9696	
dvp_033_person_65	Cohen Hall		
dvp_033_person_66	Cohen		
dvp_033_person_67	John F. Kennedy	Q9696	
dvp_033_person_68	John F. Kennedy	Q9696	
dvp_033_person_69	John [R.] Williams		dvp_0577
dvp_033_person_70	Williams		dvp_0577
dvp_033_person_71	Lyndon B.]		
dvp_033_person_72	Lyndon B. Johnson	Q9640	
dvp_033_person_73	Robert J.		
dvp_033_person_74	Bob Dole	Q319079	
dvp_033_person_75	Bob Dole	Q319079	
dvp_033_person_76	Russell		
dvp_033_person_77	H. C. Davis		dvp_0578
dvp_033_person_78	Bob Dole	Q319079	
dvp_033_person_79	Bob Dole	Q319079	
dvp_033_person_80	Bob Dole	Q319079	
dvp_033_person_81	Bob Dole	Q319079	
dvp_033_person_82	Bob Dole	Q319079	
dvp_033_person_83	Bob Dole	Q319079	
dvp_033_person_84	Bob Dole	Q319079	
dvp_033_person_85	Bob Dole	Q319079	
dvp_033_person_86	Bob Dole	Q319079	
dvp_033_person_87	Bob Dole	Q319079	
dvp_033_person_88	Bob Dole	Q319079	
dvp_033_person_89	Andrew		dvp_0455
dvp_033_person_90	John Quincy		
dvp_033_person_91	John C. Adams		dvp_0579
dvp_033_person_92	Ho-ho		
dvp_033_person_93	Richard [A.] Hitchman		dvp_0580
dvp_033_person_94	Richard Hitchman		dvp_0580
dvp_033_person_95	Richard		dvp_0580
dvp_033_person_96	Allen		dvp_0569
dvp_033_person_97	Lady Hitchman		
dvp_033_person_98	Dean Rusk	Q313258	
dvp_033_person_99	Abraham Lincoln	Q91	
dvp_033_person_100	FSO		
dvp_033_person_101	Mm-hm		
dvp_033_person_102	Lyndon B. Johnson	Q9640	
dvp_033_person_103	Ton Son Nhut Airport		
dvp_033_person_104	Tan Son Nhut Air Base		
dvp_033_person_105	Martin Luther King Jr.	Q8027	
dvp_033_person_106	Robert F.]		
dvp_033_person_107	Robert F. Kennedy	Q25310	
dvp_033_person_108	Ninh Binh Province		
dvp_033_person_109	Armed Propaganda Teams		
dvp_033_person_110	Kon Tum		
dvp_033_person_111	mortar rounds		
dvp_033_person_112	Tet		
dvp_033_person_113	Hoi Chanh		
dvp_033_person_114	Ogden Williams		dvp_0581
dvp_033_person_115	Can Tho		
dvp_033_person_116	Ninh Binh		
dvp_033_person_117	Phú Quốc		
dvp_033_person_118	Wilbur Wilson		dvp_0582
dvp_033_person_119	Ogden Williams		dvp_0581
dvp_033_person_120	Tet		
dvp_033_person_121	Nha Trang		
dvp_033_person_122	Can Tho		
dvp_033_person_123	Ogden Williams		dvp_0581
dvp_033_person_124	Richard Nixon	Q9588	
dvp_033_person_125	Hubert H.]		
dvp_033_person_126	Hubert Humphrey	Q209989	
dvp_033_person_127	Lyndon B. Johnson	Q9640	
dvp_033_person_128	Richard Nixon	Q9588	
dvp_033_person_129	Ho Chi Minh	Q36014	
dvp_033_person_130	Ho Chi Minh	Q36014	
dvp_033_person_131	Ho Chi Minh	Q36014	
dvp_033_person_132	—Chiêu Hồi.		
dvp_033_person_133	Richard Nixon	Q9588	
dvp_033_person_134	Richard Nixon	Q9588	
dvp_033_person_135	Richard Nixon	Q9588	
dvp_033_person_136	Richard Nixon	Q9588	
dvp_033_person_137	Hubert Humphrey	Q209989	
dvp_033_person_138	Richard Nixon	Q9588	
