id	persName	QID	dvp_id
dvp_098_person_0	Claire [P.] Rafson		dvp_0921
dvp_098_person_1	David [H.] Green		dvp_0922
dvp_098_person_2	David		dvp_0922
dvp_098_person_3	Robert I. H. Hammerman	Q7345763	
dvp_098_person_4	Colin Powell	Q150851	
dvp_098_person_5	John F. Kennedy	Q9696	
dvp_098_person_6	Martin Luther King Jr.	Q8027	
dvp_098_person_7	Frank Sinatra	Q40912	
dvp_098_person_8	Martin Luther King Jr.	Q8027	
dvp_098_person_9	Robert I. H. Hammerman	Q7345763	
dvp_098_person_10	Robert I. H. Hammerman	Q7345763	
dvp_098_person_11	Robert I. H. Hammerman	Q7345763	
dvp_098_person_12	C. M. Lessball		
dvp_098_person_13	Jonathan Mirsky	Q108504984	
dvp_098_person_14	Jerry Rubin	Q1349184	
dvp_098_person_15	Abbie Hoffman	Q306514	
dvp_098_person_16	Carl Oglesby	Q5040592	
dvp_098_person_17	Thaddeus Seymour	Q19594809	
dvp_098_person_18	Albert I. Dickerson	Q106575032	
dvp_098_person_19	Thaddeus Seymour	Q19594809	
dvp_098_person_20	Thaddeus Seymour	Q19594809	
dvp_098_person_21	Thaddeus Seymour	Q19594809	
dvp_098_person_22	[Edward M.] “Ed” Levin [Class of 1969]		dvp_0923
dvp_098_person_23	David		dvp_0922
dvp_098_person_24	David Green		dvp_0922
dvp_098_person_25	Coach [Alden H.] “Whitey” Burnham		dvp_0924
dvp_098_person_26	[Donald E.] Donny Miller [Class of 1968]		dvp_0925
dvp_098_person_27	Thaddeus Seymour	Q19594809	
dvp_098_person_28	Thaddeus Seymour	Q19594809	
dvp_098_person_29	[Steven E.] “Steve” Tozer [Class of 1972]		dvp_0926
dvp_098_person_30	Don Miller		dvp_0925
dvp_098_person_31	Don		dvp_0925
dvp_098_person_32	Thaddeus Seymour	Q19594809	
dvp_098_person_33	Thaddeus Seymour	Q19594809	
dvp_098_person_34	Robert I. H. Hammerman	Q7345763	
dvp_098_person_35	James O. Freedman	Q3161314	
dvp_098_person_36	James O. Freedman	Q3161314	
dvp_098_person_37	Robert I. H. Hammerman	Q7345763	
dvp_098_person_38	James O. Freedman	Q3161314	
dvp_098_person_39	James O. Freedman	Q3161314	
dvp_098_person_40	Nelson Mandela	Q8023	
dvp_098_person_41	Mohandas Karamchand Gandhi	Q1001	
dvp_098_person_42	Martin Luther King Jr.	Q8027	
dvp_098_person_43	Martin Luther King Jr.	Q8027	
dvp_098_person_44	Martin Luther King Jr.	Q8027	
dvp_098_person_45	Mohandas Karamchand Gandhi	Q1001	
dvp_098_person_46	Mohandas Karamchand Gandhi	Q1001	
dvp_098_person_47	Richard Nixon	Q9588	
dvp_098_person_48	Donald Trump	Q22686	
dvp_098_person_49	Donald Trump	Q22686	
dvp_098_person_50	Hillary Clinton	Q6294	
dvp_098_person_51	Bernie Sanders	Q359442	
dvp_098_person_52	Hillary Clinton	Q6294	
dvp_098_person_53	Stuart Garson	Q2357880	
dvp_098_person_54	Richard Nixon	Q9588	
dvp_098_person_55	Richard Nixon	Q9588	
dvp_098_person_56	Donald Trump	Q22686	
dvp_098_person_57	Barack Obama	Q76	
dvp_098_person_58	Barack Obama	Q76	
dvp_098_person_59	Donald Trump	Q22686	
dvp_098_person_60	Walter Cronkite	Q31073	
dvp_098_person_61	Thaddeus Seymour	Q19594809	
dvp_098_person_62	Thaddeus Seymour	Q19594809	
dvp_098_person_63	Thaddeus Seymour	Q19594809	
dvp_098_person_64	Polly [Gnagy Seymour]		dvp_0927
dvp_098_person_65	Polly		dvp_0927
dvp_098_person_66	Thaddeus Seymour	Q19594809	
dvp_098_person_67	Thaddeus Seymour	Q19594809	
dvp_098_person_68	Thaddeus Seymour	Q19594809	
