id	persName	QID	dvp_id
dvp_202_person_0	Claire Betzer		dvp_1206
dvp_202_person_1	Ivars Bemberis	Q125258930	
dvp_202_person_2	Ivars Bemberis	Q125258930	
dvp_202_person_3	Ivars Bemberis	Q125258930	
dvp_202_person_4	Scott		dvp_1207
dvp_202_person_5	Scott		dvp_1207
dvp_202_person_6	Steve Hudak		dvp_1208
dvp_202_person_7	Myron Tribus	Q3331618	
dvp_202_person_8	Karl Frederick G. (Ric) DuPuy	Q125258949	
dvp_202_person_9	Corey Ford	Q5170359	
dvp_202_person_10	John F. Kennedy	Q9696	
dvp_202_person_11	Jeanette		dvp_1209
dvp_202_person_12	Jean		dvp_1209
dvp_202_person_13	Jeanette		dvp_1209
dvp_202_person_14	Scott		dvp_1207
dvp_202_person_15	Jeanette		dvp_1209
dvp_202_person_16	Charlton Heston	Q80739	
dvp_202_person_17	Ted Kennedy	Q134549	
dvp_202_person_18	Ann B. Davis	Q443015	
dvp_202_person_21	Glen L. Mizer		dvp_1210
dvp_202_person_22	Jeanette		dvp_1209
dvp_202_person_23	Scott		dvp_1207
dvp_202_person_24	Scott		dvp_1207
dvp_202_person_25	Jeanette		dvp_1209
dvp_202_person_26	Ivars Bemberis	Q125258930	
dvp_202_person_27	Ivars Bemberis	Q125258930	
dvp_202_person_28	Jeanette		dvp_1209
dvp_202_person_29	Scott		dvp_1207
dvp_202_person_30	Scott		dvp_1207
dvp_202_person_31	Jeanette		dvp_1209
dvp_202_person_32	Ivars Bemberis	Q125258930	
dvp_202_person_33	Ivars Bemberis	Q125258930	
