id	persName	QID	dvp_id
dvp_026_person_0	Chileta Dim		dvp_0275
dvp_026_person_1	Charles [G.] Billo		dvp_0276
dvp_026_person_2	Charlie		dvp_0276
dvp_026_person_3	Barbara Leggett Billo		dvp_0277
dvp_026_person_4	Barbara Leggett		dvp_0277
dvp_026_person_5	Leggett		dvp_0277
dvp_026_person_6	[Thomas M.] Mikula		dvp_0278
dvp_026_person_7	Alan Freed	Q453956	
dvp_026_person_8	Jerry Lee Lewis	Q202729	
dvp_026_person_9	Charlie Billo		dvp_0276
dvp_026_person_10	John F. Kennedy	Q9696	
dvp_026_person_11	John F. Kennedy	Q9696	
dvp_026_person_12	John F. Kennedy	Q9696	
dvp_026_person_13	John F. Kennedy	Q9696	
dvp_026_person_14	John F. Kennedy	Q9696	
dvp_026_person_15	Richard N. Gardner	Q7327990	
dvp_026_person_16	Charlie Billo		dvp_0276
dvp_026_person_17	Richard N. Gardner	Q7327990	
dvp_026_person_18	Roger Hilsman	Q7358341	
dvp_026_person_19	Ngo Dinh Diem	Q192502	
dvp_026_person_20	Roger Hilsman	Q7358341	
dvp_026_person_21	Roger Hilsman	Q7358341	
dvp_026_person_22	Roger Hilsman	Q7358341	
dvp_026_person_23	Lyndon B. Johnson	Q9640	
dvp_026_person_24	Roger Hilsman	Q7358341	
dvp_026_person_25	Roger Hilsman	Q7358341	
dvp_026_person_26	Roger Hilsman	Q7358341	
dvp_026_person_27	Roger Hilsman	Q7358341	
dvp_026_person_28	Henry Cabot Lodge Jr.	Q450984	
dvp_026_person_29	Henry Cabot Lodge Jr.	Q450984	
dvp_026_person_30	Ngo Dinh Diem	Q192502	
dvp_026_person_31	Ngo Dinh Diem	Q192502	
dvp_026_person_32	Roger Hilsman	Q7358341	
dvp_026_person_33	Lyndon B. Johnson	Q9640	
dvp_026_person_34	Billo		dvp_0276
dvp_026_person_35	Bill Bradley	Q504025	
dvp_026_person_36	John F. Kennedy	Q9696	
dvp_026_person_37	Lyndon B. Johnson	Q9640	
dvp_026_person_38	Robert Komer	Q4826645	
dvp_026_person_39	Lyndon B. Johnson	Q9640	
dvp_026_person_40	Ngo Dinh Diem	Q192502	
dvp_026_person_41	Lyndon B. Johnson	Q9640	
dvp_026_person_42	Martin Luther King Jr.	Q8027	
dvp_026_person_43	Robert F. Kennedy	Q25310	
dvp_026_person_44	Robert F. Kennedy	Q25310	
dvp_026_person_45	Ngo Dinh Diem	Q192502	
dvp_026_person_46	Robert McNamara	Q191999	
dvp_026_person_47	Richard Nixon	Q9588	
dvp_026_person_48	Henry Kissinger	Q66107	
dvp_026_person_49	Melvin Laird	Q499056	
dvp_026_person_50	John Paul Vann	Q6252282	
dvp_026_person_51	Charlie		dvp_0276
dvp_026_person_52	John Paul Vann	Q6252282	
dvp_026_person_53	Richard Nixon	Q9588	
dvp_026_person_54	Richard Nixon	Q9588	
dvp_026_person_55	John N. Mitchell	Q1347566	
dvp_026_person_56	William P. Rogers	Q433180	
dvp_026_person_57	Richard Nixon	Q9588	
dvp_026_person_58	William P. Rogers	Q433180	
dvp_026_person_59	William P. Rogers	Q433180	
dvp_026_person_60	William P. Rogers	Q433180	
dvp_026_person_61	Saddam Hussein	Q1316	
dvp_026_person_62	Brent Scowcroft	Q656511	
dvp_026_person_63	Bush family	Q2743830	
dvp_026_person_64	Bush family	Q2743830	
dvp_026_person_65	E. Allan Wendt	Q5321716	
dvp_026_person_66	E. Allan Wendt	Q5321716	
dvp_026_person_67	William Westmoreland	Q298793	
dvp_026_person_68	E. Allan Wendt	Q5321716	
dvp_026_person_69	Christopher Stevens	Q294536	
dvp_026_person_70	Charlie		dvp_0276
dvp_026_person_71	Charlie Billo		dvp_0276
dvp_026_person_72	Chileta Dim		dvp_0275
dvp_026_person_73	Charlie Billo		dvp_0276
dvp_026_person_74	Charlie		dvp_0276
dvp_026_person_75	François Sully	Q5493411	
dvp_026_person_76	Edward Lansdale	Q558992	
dvp_026_person_77	Charlie		dvp_0276
dvp_026_person_78	Saddam Hussein	Q1316	
dvp_026_person_79	David Petraeus	Q28591	
dvp_026_person_80	David Petraeus	Q28591	
dvp_026_person_81	E. Allan Wendt	Q5321716	
dvp_026_person_82	Lee Jones		dvp_0279
dvp_026_person_83	Lee		dvp_0279
dvp_026_person_84	Lee Jones		dvp_0279
dvp_026_person_85	Lee		dvp_0279
dvp_026_person_86	Lee Jones		dvp_0279
dvp_026_person_87	Lee Jones		dvp_0279
dvp_026_person_88	Charlie Billo		dvp_0276
dvp_026_person_89	Charlie		dvp_0276
dvp_026_person_90	John Paul Vann	Q6252282	
dvp_026_person_91	John Paul Vann	Q6252282	
dvp_026_person_92	William Colby	Q482827	
dvp_026_person_93	John Paul Vann	Q6252282	
dvp_026_person_94	Arthur Smithies	Q21535828	
dvp_026_person_95	John Paul Vann	Q6252282	
dvp_026_person_96	William Colby	Q482827	
dvp_026_person_97	William Colby	Q482827	
dvp_026_person_98	William Colby	Q482827	
dvp_026_person_99	John Paul Vann	Q6252282	
dvp_026_person_100	William Colby	Q482827	
dvp_026_person_101	John Paul Vann	Q6252282	
dvp_026_person_102	David Halberstam	Q467156	
dvp_026_person_103	Neil Sheehan	Q1238740	
dvp_026_person_104	Neil Sheehan	Q1238740	
dvp_026_person_105	John Paul Vann	Q6252282	
dvp_026_person_106	John Paul Vann	Q6252282	
dvp_026_person_107	Neil Sheehan	Q1238740	
dvp_026_person_108	John Paul Vann	Q6252282	
dvp_026_person_109	Peter Siao-Sung Kao	Q102244000	
dvp_026_person_110	Arthur Smithies	Q21535828	
dvp_026_person_111	Charles A. Cooper	Q94637563	
dvp_026_person_112	Robert Komer	Q4826645	
dvp_026_person_113	Henry Kissinger	Q66107	
dvp_026_person_114	Richard Nixon	Q9588	
dvp_026_person_115	Henry Kissinger	Q66107	
dvp_026_person_116	Henry Kissinger	Q66107	
dvp_026_person_117	Charles A. Cooper	Q94637563	
dvp_026_person_118	Charlie		dvp_0276
dvp_026_person_119	Charles A. Cooper	Q94637563	
dvp_026_person_120	E. Allan Wendt	Q5321716	
dvp_026_person_121	John Paul Vann	Q6252282	
dvp_026_person_122	Pham Kim Ngoc		dvp_0280
dvp_026_person_123	Pham Kim Ngoc		dvp_0280
dvp_026_person_124	Pham Kim Ngoc		dvp_0280
dvp_026_person_125	Ngoc		dvp_0280
dvp_026_person_126	Edward Lansdale	Q558992	
dvp_026_person_127	Lyndon B. Johnson	Q9640	
dvp_026_person_128	McGeorge Bundy	Q1575845	
dvp_026_person_129	Robert McNamara	Q191999	
dvp_026_person_130	McGeorge Bundy	Q1575845	
dvp_026_person_131	Graham Martin	Q724360	
dvp_026_person_132	Henry Kissinger	Q66107	
dvp_026_person_133	Graham Martin	Q724360	
dvp_026_person_134	Chileta Dim		dvp_0275
dvp_026_person_135	Charlie Billo		dvp_0276
dvp_026_person_136	Henry Kissinger	Q66107	
dvp_026_person_137	Richard Nixon	Q9588	
dvp_026_person_138	Mao Zedong	Q5816	
dvp_026_person_139	Lyndon B. Johnson	Q9640	
dvp_026_person_140	Lyndon B. Johnson	Q9640	
dvp_026_person_141	Lyndon B. Johnson	Q9640	
dvp_026_person_142	Dwight D. Eisenhower	Q9916	
dvp_026_person_143	John F. Kennedy	Q9696	
dvp_026_person_144	Robert McNamara	Q191999	
dvp_026_person_145	Lyndon B. Johnson	Q9640	
dvp_026_person_146	Robert McNamara	Q191999	
dvp_026_person_147	Dwight D. Eisenhower	Q9916	
dvp_026_person_148	Robert McNamara	Q191999	
dvp_026_person_149	Dwight D. Eisenhower	Q9916	
dvp_026_person_150	Lyndon B. Johnson	Q9640	
dvp_026_person_151	Robert McNamara	Q191999	
dvp_026_person_152	Dwight D. Eisenhower	Q9916	
dvp_026_person_153	Lyndon B. Johnson	Q9640	
dvp_026_person_154	Robert McNamara	Q191999	
dvp_026_person_155	McGeorge Bundy	Q1575845	
dvp_026_person_156	Robert McNamara	Q191999	
dvp_026_person_157	Lyndon B. Johnson	Q9640	
dvp_026_person_158	Lyndon B. Johnson	Q9640	
dvp_026_person_159	Robert McNamara	Q191999	
dvp_026_person_160	David Petraeus	Q28591	
dvp_026_person_161	Robert McNamara	Q191999	
dvp_026_person_162	Rufus Phillips	Q7378084	
dvp_026_person_163	Edward Lansdale	Q558992	
dvp_026_person_164	Billo		dvp_0276
dvp_026_person_165	Chileta Din		dvp_0275
