id	persName	QID	dvp_id
dvp_047_person_0	Andrew Carothers		dvp_0455
dvp_047_person_1	Ray [A.] Meyer		dvp_0456
dvp_047_person_2	Ray		dvp_0456
dvp_047_person_3	Andrew		dvp_0455
dvp_047_person_4	Herbert Meyer		dvp_0457
dvp_047_person_5	Herbert		dvp_0457
dvp_047_person_6	Joan Barber		dvp_0458
dvp_047_person_7	Joan		dvp_0458
dvp_047_person_8	Herb Meyer		dvp_0457
dvp_047_person_9	Leland Phillips		dvp_0459
dvp_047_person_10	John F. Kennedy	Q9696	
dvp_047_person_11	[Charles D.] “Charlie” LaFiura		dvp_0460
dvp_047_person_12	[Stephen S.] “Steve” MacVean		dvp_0461
dvp_047_person_13	[Douglas S.] “Doug” Tomkins		dvp_0462
dvp_047_person_14	Paul—started with a Z—was—Zinger? Zanger? [Paul R. Zeller.]		dvp_0463
dvp_047_person_15	John F. Kennedy	Q9696	
dvp_047_person_16	Lyndon B. Johnson	Q9640	
dvp_047_person_17	Lyndon B. Johnson	Q9640	
dvp_047_person_18	John F. Kennedy	Q9696	
dvp_047_person_19	Godfrey [J.] Tencer		dvp_0464
dvp_047_person_20	Godfrey		dvp_0464
dvp_047_person_21	Henry [P.] Monaghan [pronounced MON-uh-han]		dvp_0465
dvp_047_person_22	Monaghan		dvp_0465
dvp_047_person_23	Stanley Bevitt		dvp_0466
dvp_047_person_24	Godfrey		dvp_0464
dvp_047_person_25	Frances FitzGerald	Q5478653	
dvp_047_person_26	Allen Hale		dvp_0467
dvp_047_person_27	Richard Nixon	Q9588	
dvp_047_person_28	Richard Nixon	Q9588	
dvp_047_person_29	Richard Nixon	Q9588	
dvp_047_person_30	Lyndon B. Johnson	Q9640	
dvp_047_person_31	Richard Nixon	Q9588	
dvp_047_person_32	Richard Nixon	Q9588	
dvp_047_person_33	Richard Nixon	Q9588	
dvp_047_person_34	Robert McNamara	Q191999	
dvp_047_person_35	Major Jesse Denton		dvp_0468
dvp_047_person_36	Jesse Denton		dvp_0468
dvp_047_person_37	Denton		dvp_0468
dvp_047_person_38	Laurence Pope	Q6500842	
dvp_047_person_39	Laurence Pope	Q6500842	
dvp_047_person_40	John C. Stevens	Q95806548	
dvp_047_person_41	Raymond F. Burghardt	Q8924025	
dvp_047_person_42	Kenneth M. Quinn	Q16106054	
dvp_047_person_43	Richard Nixon	Q9588	
dvp_047_person_44	William Colby	Q482827	
dvp_047_person_45	Andrew		dvp_0455
dvp_047_person_46	Connie Hale		dvp_0469
dvp_047_person_47	Susan [Day] Burghardt		dvp_0470
dvp_047_person_48	Laurence Pope	Q6500842	
dvp_047_person_49	Raymond F. Burghardt	Q8924025	
dvp_047_person_50	[W.] Gage McAfee III		dvp_0471
dvp_047_person_51	W. Gage McAfee III		dvp_0471
dvp_047_person_52	Gary Bassick		dvp_0472
dvp_047_person_53	Frank G. Wisner	Q981007	
dvp_047_person_54	Frank G. Wisner	Q981007	
dvp_047_person_55	Frank G. Wisner	Q981007	
dvp_047_person_56	Art Kobler		dvp_0473
dvp_047_person_57	Clemente Salvadori		dvp_0474
dvp_047_person_58	Mohammad Reza Pahlavi	Q128245	
dvp_047_person_59	Joseph A. Greenwald	Q63220514	
dvp_047_person_60	Kay Stocker		dvp_0475
dvp_047_person_61	Arthur A. Hartman	Q4797759	
dvp_047_person_62	Arthur A. Hartman	Q4797759	
dvp_047_person_63	Arthur A. Hartman	Q4797759	
dvp_047_person_64	Gerald [W.] Scott		dvp_0476
dvp_047_person_65	Gerald		dvp_0476
dvp_047_person_66	Gerald		dvp_0476
dvp_047_person_67	Arthur A. Hartman	Q4797759	
dvp_047_person_68	Harry Schwethelm		dvp_0477
dvp_047_person_69	Tuy An Valley		
dvp_047_person_70	Elliot Richardson	Q719808	
dvp_047_person_71	Ronald Reagan	Q9960	
dvp_047_person_72	Ronald Reagan	Q9960	
dvp_047_person_73	Ronald Reagan	Q9960	
dvp_047_person_74	Monaghan		dvp_0465
dvp_047_person_75	James F. Collins	Q6133617	
dvp_047_person_76	Raymond F. Burghardt	Q8924025	
dvp_047_person_77	Laurence Pope	Q6500842	
dvp_047_person_78	Laurence Pope	Q6500842	
dvp_047_person_79	Gerald Scott		dvp_0476
